"election_dt","county_name","contest_name","name_on_ballot","first_name","middle_name","last_name","name_suffix_lbl","nick_name","candidacy_dt","party_contest","party_candidate","is_unexpired","has_primary","is_partisan","vote_for","term"
"11/07/2017","ONSLOW","TOWN OF SURF CITY COUNCILMAN","Donna Thigpen","DONNA","SUMNER","THIGPEN","","","07/11/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","ONSLOW","TOWN OF SWANSBORO MAYOR","Scott Chadwick","JOHN","SCOTT","CHADWICK","","","07/20/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","ONSLOW","TOWN OF SWANSBORO MAYOR","John Davis","JOHN","LEE","DAVIS","","","07/20/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","ONSLOW","TOWN OF SWANSBORO MAYOR","A. J. Miller","ANDREW","JAMES","MILLER","","A J","07/21/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","ONSLOW","TOWN OF SWANSBORO COMMISSIONER","Angela Clinton","ANGELA","MARIE","CLINTON","","","07/11/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","ONSLOW","TOWN OF SWANSBORO COMMISSIONER","Jeffrey Conaway","JEFFREY","ALAN","CONAWAY","","","07/17/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","ONSLOW","TOWN OF SWANSBORO COMMISSIONER","S.D. (Junior) Freeman","SURLES","DUNAWAY","FREEMAN","JR","JUNIOR","07/20/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","ONSLOW","TOWN OF SWANSBORO COMMISSIONER","Brent Hatlestad","ALFRED","BRENT","HATLESTAD","","BRENT","07/14/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","ONSLOW","TOWN OF SWANSBORO COMMISSIONER","Larry Philpott","LARRY","STEVENSON","PHILPOTT","","","07/21/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","ONSLOW","TOWN OF SWANSBORO COMMISSIONER","Patricia (Pat) Turner","PATRICIA","ANN","TURNER","","PAT","07/07/2017","","","FALSE","FALSE","FALSE","3","4"
"10/10/2017","ORANGE","CITY OF DURHAM MAYOR","Farad Ali","FARAD","","ALI","","","07/11/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","ORANGE","CITY OF DURHAM MAYOR","Tracy D. Drinker","TRACY","DENARD","DRINKER","","","07/21/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","ORANGE","CITY OF DURHAM MAYOR","Pierce Freelon","PIERCE","RANDALL","FREELON","","","07/11/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","ORANGE","CITY OF DURHAM MAYOR","Michael Johnson","MICHAEL","CAPELL","JOHNSON","","","07/21/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","ORANGE","CITY OF DURHAM MAYOR","Shea Ramirez","KERSHEMIA","L","RAMIREZ","","SHEA","07/21/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","ORANGE","CITY OF DURHAM MAYOR","Steve Schewel","STEPHEN","MATTHEW","SCHEWEL","","","07/12/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","ORANGE","CITY OF DURHAM MAYOR","Sylvester Williams","SYLVESTER","","WILLIAMS","","","07/19/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","ORANGE","CITY OF DURHAM CITY COUNCIL WARD I","Brian Callaway","BRIAN","CHRISTOPHER","CALLAWAY","","","07/21/2017","","","FALSE","TRUE","FALSE","1","4"
"10/10/2017","ORANGE","CITY OF DURHAM CITY COUNCIL WARD I","Cora Cole-McFadden","CORA","M","COLE-MCFADDEN","","","07/11/2017","","","FALSE","TRUE","FALSE","1","4"
"10/10/2017","ORANGE","CITY OF DURHAM CITY COUNCIL WARD I","DeDreana Freeman","DEDREANA","IRENE","FREEMAN","","","07/11/2017","","","FALSE","TRUE","FALSE","1","4"
"10/10/2017","ORANGE","CITY OF DURHAM CITY COUNCIL WARD I","John Tarantino","JOHN","PHILIP","TARANTINO","JR","","07/18/2017","","","FALSE","TRUE","FALSE","1","4"
"10/10/2017","ORANGE","CITY OF DURHAM CITY COUNCIL WARD II","LeVon I. Barnes","LEVON","IVAN","BARNES","","","07/18/2017","","","FALSE","TRUE","FALSE","1","4"
"10/10/2017","ORANGE","CITY OF DURHAM CITY COUNCIL WARD II","Robert Fluet","ROBERT","CHARLES","FLUET","","","07/11/2017","","","FALSE","TRUE","FALSE","1","4"
"10/10/2017","ORANGE","CITY OF DURHAM CITY COUNCIL WARD II","Deanna Hall","DEANNA","CHARRISSE","HALL","","","07/11/2017","","","FALSE","TRUE","FALSE","1","4"
"10/10/2017","ORANGE","CITY OF DURHAM CITY COUNCIL WARD II","Mark-Anthony Middleton","MARK","ANTHONY","MIDDLETON","","","07/18/2017","","","FALSE","TRUE","FALSE","1","4"
"10/10/2017","ORANGE","CITY OF DURHAM CITY COUNCIL WARD II","Dolly Reaves","DOLLY","CARLENE","REAVES","","","07/11/2017","","","FALSE","TRUE","FALSE","1","4"
"10/10/2017","ORANGE","CITY OF DURHAM CITY COUNCIL WARD II","John Rooks, Jr.","JOHN","WESLEY","ROOKS","JR","","07/18/2017","","","FALSE","TRUE","FALSE","1","4"
"10/10/2017","ORANGE","CITY OF DURHAM CITY COUNCIL WARD III","Vernetta Alston","VERNETTA","RINOA","ALSTON","","","07/12/2017","","","FALSE","TRUE","FALSE","1","4"
"10/10/2017","ORANGE","CITY OF DURHAM CITY COUNCIL WARD III","Shelia Ann Huggins","SHELIA","ANN","HUGGINS","","","07/18/2017","","","FALSE","TRUE","FALSE","1","4"
"10/10/2017","ORANGE","CITY OF DURHAM CITY COUNCIL WARD III","Lenny Kovalick","LEONARD","KENNETH","KOVALICK","","","07/11/2017","","","FALSE","TRUE","FALSE","1","4"
"10/10/2017","ORANGE","CITY OF DURHAM CITY COUNCIL WARD III","Don Moffitt","DON","LELAND","MOFFITT","","","07/18/2017","","","FALSE","TRUE","FALSE","1","4"
"11/07/2017","ORANGE","TOWN OF CARRBORO MAYOR","Michael (Mike) Benson","MICHAEL","LESLIE KENWELL","BENSON","JR","MIKE","07/10/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","ORANGE","TOWN OF CARRBORO MAYOR","Lydia E. Lavelle","LYDIA","ELLEN","LAVELLE","","","07/10/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","ORANGE","TOWN OF CARRBORO BOARD OF ALDERMEN","Paul Clark","PAUL","BENJAMIN","CLARK","","","07/21/2017","","","FALSE","FALSE","FALSE","4","4"
"11/07/2017","ORANGE","TOWN OF CARRBORO BOARD OF ALDERMEN","Barbara Foushee","BARBARA","ANN MIDDLETON","FOUSHEE","","","07/07/2017","","","FALSE","FALSE","FALSE","4","4"
"11/07/2017","ORANGE","TOWN OF CARRBORO BOARD OF ALDERMEN","Jacquelyn M. Gist","JACQUELYN","MICHELLE","GIST","","","07/07/2017","","","FALSE","FALSE","FALSE","4","4"
"11/07/2017","ORANGE","TOWN OF CARRBORO BOARD OF ALDERMEN","Randee Haven-O'Donnell","RANDEE","PAMELA","HAVEN-ODONNELL","","","07/07/2017","","","FALSE","FALSE","FALSE","4","4"
"11/07/2017","ORANGE","TOWN OF CARRBORO BOARD OF ALDERMEN","Sammy Slade","WILLIAM","SAMUEL","SLADE","","SAMMY","07/17/2017","","","FALSE","FALSE","FALSE","4","4"
"11/07/2017","ORANGE","TOWN OF CHAPEL HILL MAYOR","Pam Hemminger","PAMELA","S","HEMMINGER","","PAM","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","ORANGE","TOWN OF CHAPEL HILL TOWN COUNCIL","Allen Buansi","ALLEN","KWABENA","BUANSI","","","07/07/2017","","","FALSE","FALSE","FALSE","4","4"
"11/07/2017","ORANGE","TOWN OF CHAPEL HILL TOWN COUNCIL","Hongbin Gu","HONGBIN","","GU","","","07/21/2017","","","FALSE","FALSE","FALSE","4","4"
"11/07/2017","ORANGE","TOWN OF CHAPEL HILL TOWN COUNCIL","Ed Harrison","EDWARD","C","HARRISON","","","07/18/2017","","","FALSE","FALSE","FALSE","4","4"
"11/07/2017","ORANGE","TOWN OF CHAPEL HILL TOWN COUNCIL","Maria T. Palmer","MARIA","TERESA U","PALMER","","","07/07/2017","","","FALSE","FALSE","FALSE","4","4"
"11/07/2017","ORANGE","TOWN OF CHAPEL HILL TOWN COUNCIL","Rachel Schaevitz","RACHEL","JONES","SCHAEVITZ","","","07/10/2017","","","FALSE","FALSE","FALSE","4","4"
"11/07/2017","ORANGE","TOWN OF CHAPEL HILL TOWN COUNCIL","Carl Schuler","CARL","PHILLIP","SCHULER","","","07/20/2017","","","FALSE","FALSE","FALSE","4","4"
"11/07/2017","ORANGE","TOWN OF CHAPEL HILL TOWN COUNCIL","Karen Stegman","KAREN","JILL","STEGMAN","","","07/18/2017","","","FALSE","FALSE","FALSE","4","4"
"11/07/2017","ORANGE","TOWN OF HILLSBOROUGH MAYOR","Tom Stevens","THOMAS","IRVING","STEVENS","","TOM","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","ORANGE","TOWN OF HILLSBOROUGH MAYOR","Cindy Talisman","CINDY","LEE","TALISMAN","","","07/21/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","ORANGE","TOWN OF HILLSBOROUGH TOWN COMMISSIONER","Kathleen Ferguson","KATHLEEN","ELIZABETH YARBR","FERGUSON","","","07/07/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","ORANGE","TOWN OF HILLSBOROUGH TOWN COMMISSIONER","Jennifer (Jenn) Weaver","JENNIFER","ELIZABETH","WEAVER","","JENN","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","ORANGE","CITY OF MEBANE COUNCIL","Jill Auditori","JILL","SUZANNE","AUDITORI","","","07/12/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","ORANGE","CITY OF MEBANE COUNCIL","Tim Bradley","TIMOTHY","LYNN","BRADLEY","","","07/10/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","ORANGE","CITY OF MEBANE COUNCIL","Sean C. Ewing","SEAN","CHARLES","EWING","","","07/07/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","ORANGE","CITY OF MEBANE COUNCIL","Ed Hooks","JAMES","EDWIN","HOOKS","","","07/10/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","ORANGE","CHAPEL HILL-CARRBORO BOARD OF EDUCATION","James Barrett","JAMES","CARLIE","BARRETT","JR","","07/07/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","ORANGE","CHAPEL HILL-CARRBORO BOARD OF EDUCATION","Joal Hall Broun","JOAL","HALL","BROUN","","","07/10/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","ORANGE","CHAPEL HILL-CARRBORO BOARD OF EDUCATION","Calvin Deutschbein","CALVIN","KENNEDY","DEUTSCHBEIN","","","07/19/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","ORANGE","CHAPEL HILL-CARRBORO BOARD OF EDUCATION","Amy Fowler","AMY","BINGHAM","FOWLER","","","07/21/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","ORANGE","CHAPEL HILL-CARRBORO BOARD OF EDUCATION","Mary Ann Wolf","MARY","ANN","WOLF","","","07/19/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","PAMLICO","TOWN OF ALLIANCE COMMISSIONER","Will Riggs","JOHN","","RIGGS","","","07/13/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF ALLIANCE COMMISSIONER","Frank Willis","FRANKLIN","TAYLOR","WILLIS","SR","","07/17/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF ARAPAHOE MAYOR","Jamie Wayne","JAMIE","SCOTT","WAYNE","","","07/17/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","PAMLICO","TOWN OF ARAPAHOE COMMISSIONER","Betty Hill","BETTY","JANE","HILL","","","07/19/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF ARAPAHOE COMMISSIONER","Brandi Prescott Robertson","BRANDI","PRESCOTT","ROBERTSON","","","07/20/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF ARAPAHOE COMMISSIONER","Erik Smith","ERIK","REID","SMITH","","","07/19/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF BAYBORO MAYOR","Keith D. Cowell","KEITH","DOUGLAS","COWELL","","","07/21/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","PAMLICO","TOWN OF BAYBORO COMMISSIONER","Mickey Buck","MICKEY","M","BUCK","","","07/18/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","PAMLICO","TOWN OF BAYBORO COMMISSIONER","Roosevelt Stokes","ROOSEVELT","","STOKES","","","07/19/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","PAMLICO","TOWN OF MINNESOTT BEACH MAYOR","Tim Fowler","FRANKLIN","","FOWLER","","","07/19/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","PAMLICO","TOWN OF MINNESOTT BEACH COMMISSIONER","Cliff Braly","CLIFFORD","B","BRALY","III","","07/12/2017","","","FALSE","FALSE","FALSE","4","2"
"11/07/2017","PAMLICO","TOWN OF MINNESOTT BEACH COMMISSIONER","Adam Garfinkel","ADAM","","GARFINKEL","","","07/13/2017","","","FALSE","FALSE","FALSE","4","2"
"11/07/2017","PAMLICO","TOWN OF MINNESOTT BEACH COMMISSIONER","Pete Hall","HILTON","WOOD","HALL","JR","","07/11/2017","","","FALSE","FALSE","FALSE","4","2"
"11/07/2017","PAMLICO","TOWN OF MESIC MAYOR","Booker T. Jones, Sr.","BOOKER","TEE","JONES","SR","","07/13/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","PAMLICO","TOWN OF MESIC COUNCILMAN","Lois Smith Credle","LOIS","SMITH","CREDLE","","","07/13/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF MESIC COUNCILMAN","Admire Gibbs","ADMIRE","DAVIS","GIBBS","","","07/13/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF MESIC COUNCILMAN","Everett John Hill","EVERETT","JOHN","HILL","","","07/13/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF MESIC COUNCILMAN","Theron Jones","THERON","DARIUS","JONES","","","07/13/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF MESIC COUNCILMAN","Violet Ollison","VIOLET","WILLIAMS","OLLISON","","","07/20/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF ORIENTAL MAYOR","Sally Truitt Belangia","SALLY","T","BELANGIA","","","07/13/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","PAMLICO","TOWN OF ORIENTAL COMMISSIONER","J. Martin Barrow","JOHN","MARTIN","BARROW","","","07/19/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF ORIENTAL COMMISSIONER","Gregory Bohmert","GREGORY","ANDREW","BOHMERT","","","07/10/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF ORIENTAL COMMISSIONER","Eric C. Dammeyer","ERIC","COOPER","DAMMEYER","","","07/12/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF ORIENTAL COMMISSIONER","Charlie Overcash","CHARLES","BECKER","OVERCASH","","","07/10/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF ORIENTAL COMMISSIONER","Allen Price","ROBERT","ALLEN","PRICE","","","07/10/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF ORIENTAL COMMISSIONER","Dianne Simmons","LYNN","DIANNE","SIMMONS","","","07/14/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF ORIENTAL COMMISSIONER","David White","DAVID","","WHITE","","","07/10/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF STONEWALL MAYOR","Charles Alexander","CHARLES","MILTON","ALEXANDER","","","07/13/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","PAMLICO","TOWN OF STONEWALL COMMISSIONER","Maurice Benton","MAURICE","WAYNE","BENTON","","","07/17/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","PAMLICO","TOWN OF STONEWALL COMMISSIONER","Lester Carey","LESTER","FORREST","CAREY","","","07/18/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","PAMLICO","TOWN OF STONEWALL COMMISSIONER","Marla Morrow","MARLA","CORRAL","MORROW","","","07/20/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","PAMLICO","TOWN OF STONEWALL COMMISSIONER","James E. Wood, Jr.","JAMES","EDWARD","WOOD","JR","","07/17/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","PAMLICO","TOWN OF VANDEMERE MAYOR","Judy Thaanum","JUDY","HOLTON","THAANUM","","","07/20/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","PAMLICO","TOWN OF VANDEMERE COMMISSIONER","Russ Hudson","RUSSELL","","HUDSON","","","07/20/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF VANDEMERE COMMISSIONER","Carolyn Jones","CAROLYN","DENISE","JONES","","","07/20/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF VANDEMERE COMMISSIONER","Steve Lacy","STEVE","","LACY","","","07/20/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","PAMLICO","TOWN OF VANDEMERE COMMISSIONER","Margaret Rose","MARGARET","NEWTON","ROSE","","","07/20/2017","","","FALSE","FALSE","FALSE","5","2"
"10/10/2017","PASQUOTANK","CITY OF ELIZABETH CITY MAYOR","Sam Davis","SAMUEL","S","DAVIS","III","SAM","07/21/2017","","","FALSE","FALSE","FALSE","1","2"
"10/10/2017","PASQUOTANK","CITY OF ELIZABETH CITY MAYOR","Bettie J. Parker","BETTIE","JONES","PARKER","","","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"10/10/2017","PASQUOTANK","CITY OF ELIZABETH CITY COUNCILMAN 1ST WARD","Frank Caruso","FRANK","JOSEPH","CARUSO","JR","","07/18/2017","","","FALSE","FALSE","FALSE","2","2"
"10/10/2017","PASQUOTANK","CITY OF ELIZABETH CITY COUNCILMAN 1ST WARD","Billy Caudle","WILLIAM","S","CAUDLE","III","","07/07/2017","","","FALSE","FALSE","FALSE","2","2"
"10/10/2017","PASQUOTANK","CITY OF ELIZABETH CITY COUNCILMAN 1ST WARD","Bridget L. Colbert","BRIDGET","LASHAE","COLBERT","","","07/21/2017","","","FALSE","FALSE","FALSE","2","2"
"10/10/2017","PASQUOTANK","CITY OF ELIZABETH CITY COUNCILMAN 1ST WARD","Alice M. Redding","ALICE","MEADS","REDDING","","","07/21/2017","","","FALSE","FALSE","FALSE","2","2"
"10/10/2017","PASQUOTANK","CITY OF ELIZABETH CITY COUNCILMAN 1ST WARD","Jeannie Young","GLORIA","JEAN NEFF","YOUNG","","JEANNIE","07/07/2017","","","FALSE","FALSE","FALSE","2","2"
"10/10/2017","PASQUOTANK","CITY OF ELIZABETH CITY COUNCILMAN 2ND WARD","Gabriel McClease Adkins","GABRIEL","MCCLEASE","ADKINS","","","07/18/2017","","","FALSE","FALSE","FALSE","2","2"
"10/10/2017","PASQUOTANK","CITY OF ELIZABETH CITY COUNCILMAN 2ND WARD","Anita Hummer","LAURA","ANITA","HUMMER","","ANITA","07/10/2017","","","FALSE","FALSE","FALSE","2","2"
"10/10/2017","PASQUOTANK","CITY OF ELIZABETH CITY COUNCILMAN 2ND WARD","Paul Riggs","PAUL","ANDREW","RIGGS","","","07/19/2017","","","FALSE","FALSE","FALSE","2","2"
"10/10/2017","PASQUOTANK","CITY OF ELIZABETH CITY COUNCILMAN 2ND WARD","Tony Stimatz","JOSEPH","ANTHONY","STIMATZ","","TONY","07/07/2017","","","FALSE","FALSE","FALSE","2","2"
"10/10/2017","PASQUOTANK","CITY OF ELIZABETH CITY COUNCILMAN 3RD WARD","Linwood Gallop","LINWOOD","M","GALLOP","JR","","07/20/2017","","","FALSE","FALSE","FALSE","2","2"
"10/10/2017","PASQUOTANK","CITY OF ELIZABETH CITY COUNCILMAN 3RD WARD","Rickey E. King","RICKEY","EDWARD","KING","","","07/13/2017","","","FALSE","FALSE","FALSE","2","2"
"10/10/2017","PASQUOTANK","CITY OF ELIZABETH CITY COUNCILMAN 3RD WARD","Kem Spence","KEM","KIRKPATRICK","SPENCE","","","07/17/2017","","","FALSE","FALSE","FALSE","2","2"
"10/10/2017","PASQUOTANK","CITY OF ELIZABETH CITY COUNCILMAN 4TH WARD","Jason E. Gillis","JASON","EVERETT","GILLIS","","","07/20/2017","","","FALSE","FALSE","FALSE","2","2"
"10/10/2017","PASQUOTANK","CITY OF ELIZABETH CITY COUNCILMAN 4TH WARD","Darius J. Horton","DARIUS","JAMES","HORTON","","","07/19/2017","","","FALSE","FALSE","FALSE","2","2"
"10/10/2017","PASQUOTANK","CITY OF ELIZABETH CITY COUNCILMAN 4TH WARD","Johnnie B. Walton","JOHNNIE","BOOKER","WALTON","","","07/19/2017","","","FALSE","FALSE","FALSE","2","2"
"11/07/2017","PENDER","TOWN OF ATKINSON MAYOR","Christie Halligan","CHRISTIE","LEWIS","HALLIGAN","","","07/13/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","PENDER","TOWN OF ATKINSON MAYOR","Ken Smith","JAMES","KENNETH","SMITH","","KEN","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","PENDER","TOWN OF ATKINSON COMMISSIONER","Lorie Moore Floyd","LORIE","MOORE","FLOYD","","","07/07/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","PENDER","TOWN OF ATKINSON COMMISSIONER","Michael Stealer","MICHAEL","WAYNE","STEALER","","","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","PENDER","TOWN OF ATKINSON COMMISSIONER","Dee Turner","DEANNA","WIGGINS","TURNER","","DEE TURNER","07/21/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","PENDER","TOWN OF ATKINSON COMMISSIONER","Julie Woodcock","JULIANNE","JONES","WOODCOCK","","JUILE","07/12/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","PENDER","TOWN OF ATKINSON COMMISSIONER (UNEXPIRED TERM)","Gary E. Alsup","GARY","E","ALSUP","","","07/13/2017","","","TRUE","FALSE","FALSE","1","2"
"11/07/2017","PENDER","TOWN OF ATKINSON COMMISSIONER (UNEXPIRED TERM)","Thomas Gay","THOMAS","JOHN","GAY","","","07/19/2017","","","TRUE","FALSE","FALSE","1","2"
"11/07/2017","PENDER","TOWN OF BURGAW MAYOR","Kenneth T. (Pete) Cowan","KENNETH","T","COWAN","","PETE","07/12/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","PENDER","TOWN OF BURGAW MAYOR","Johnnie Tyrone Stringfield","JOHNNIE","TYRONE","STRINGFIELD","","","07/21/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","PENDER","TOWN OF BURGAW MAYOR","Jeffrey Williams II","JEFFREY","LYNN","WILLIAMS","II","","07/21/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","PENDER","TOWN OF BURGAW COMMISSIONER","Jan Dawson","JANET","L","DAWSON","","JAN","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","PENDER","TOWN OF BURGAW COMMISSIONER","Eugene Mulligan","EUGENE","","MULLIGAN","","","07/20/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","PENDER","TOWN OF BURGAW COMMISSIONER","James Lorenzer Murphy, Sr.","JAMES","LORENZER","MURPHY","SR","","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","PENDER","VILLAGE OF ST HELENA MAYOR","Robert McRae Barnhill, Sr.","ROBERT","MCRAE","BARNHILL","SR","","07/10/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","PENDER","VILLAGE OF ST HELENA COUNCILMEN","Margaret Hulak Brinzey","MARGARET","HULAK","BRINZEY","","","07/18/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","PENDER","VILLAGE OF ST HELENA COUNCILMEN","Judith (Judy) Katalinic","JUDITH","MAE","KATALINIC","","JUDY","07/19/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","PENDER","TOWN OF SURF CITY COUNCILMEN","Teresa Batson Batts","TERESA","BATSON","BATTS","","","07/07/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","PENDER","TOWN OF SURF CITY COUNCILMEN","Sandi Lowry","SANDRA","LYNNE","LOWRY","","SANDI LOWRY","07/12/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","PENDER","TOWN OF SURF CITY COUNCILMEN","Dorothy Royal","DOROTHY","RAE","ROYAL","","","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","PENDER","TOWN OF SURF CITY COUNCILMEN","Jeremy Shugarts","JEREMY","WAYNE","SHUGARTS","","","07/12/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","PENDER","TOWN OF SURF CITY COUNCILMEN","Peter Sloan","MELVIN","ANTHONY","SLOAN","JR","PETER","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","PENDER","TOWN OF SURF CITY COUNCILMEN","Donna Thigpen","DONNA","SUMNER","THIGPEN","","","07/11/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","PENDER","TOWN OF TOPSAIL BEACH COMMISSIONER","E. Morton Blanchard","ERROL","MORTON","BLANCHARD","","","07/17/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","PENDER","TOWN OF TOPSAIL BEACH COMMISSIONER","Tom Eggleston","THOMAS","BRICE","EGGLESTON","JR","TOM","07/17/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","PENDER","TOWN OF TOPSAIL BEACH COMMISSIONER","Herbert Netherton","HERBERT","LEROY","NETHERTON","JR","","07/21/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","PENDER","TOWN OF TOPSAIL BEACH COMMISSIONER","Janie Stidley","KAREN","JANINE","STIDLEY","","","07/10/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","PENDER","TOWN OF TOPSAIL BEACH COMMISSIONER","Timothy Zizack","TIMOTHY","STEPHEN","ZIZACK","","","07/19/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","PENDER","TOWN OF WATHA MAYOR","Needham C. Hall","NEEDHAM","CROWELL","HALL","","","07/13/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","PENDER","TOWN OF WATHA COMMISSIONER","John F. Carroll","JOHN","FRANKLIN","CARROLL","","","07/21/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","PENDER","TOWN OF WATHA COMMISSIONER","Kenneth Fountain","KENNETH","RAY","FOUNTAIN","","","07/20/2017","","","FALSE","FALSE","FALSE","3","4"
